chap_num,para_num,sent_num,token_num,token_str,term_str
1,0,0,0,The,the
1,0,0,1,family,family
1,0,0,2,of,of
1,0,0,3,Dashwood,dashwood
1,0,0,4,had,had
1,0,0,5,long,long
1,0,0,6,been,been
1,0,0,7,settled,settled
1,0,0,8,in,in
1,0,0,9,Sussex,sussex
1,0,1,0,Their,their
1,0,1,1,estate,estate
1,0,1,2,was,was
1,0,1,3,large,large
1,0,1,4,and,and
1,0,1,5,their,their
1,0,1,6,residence,residence
1,0,1,7,was,was
1,0,1,8,at,at
1,0,1,9,Norland,norland
1,0,1,10,Park,park
1,0,1,11,in,in
1,0,1,12,the,the
1,0,1,13,centre,centre
1,0,1,14,of,of
1,0,1,15,their,their
1,0,1,16,property,property
1,0,1,17,where,where
1,0,1,18,for,for
1,0,1,19,many,many
1,0,1,20,generations,generations
1,0,1,21,they,they
1,0,1,22,had,had
1,0,1,23,lived,lived
1,0,1,24,in,in
1,0,1,25,so,so
1,0,1,26,respectable,respectable
1,0,1,27,a,a
1,0,1,28,manner,manner
1,0,1,29,as,as
1,0,1,30,to,to
1,0,1,31,engage,engage
1,0,1,32,the,the
1,0,1,33,general,general
1,0,1,34,good,good
1,0,1,35,opinion,opinion
1,0,1,36,of,of
1,0,1,37,their,their
1,0,1,38,surrounding,surrounding
1,0,1,39,acquaintance,acquaintance
1,0,2,0,The,the
1,0,2,1,late,late
1,0,2,2,owner,owner
1,0,2,3,of,of
1,0,2,4,this,this
1,0,2,5,estate,estate
1,0,2,6,was,was
1,0,2,7,a,a
1,0,2,8,single,single
1,0,2,9,man,man
1,0,2,10,who,who
1,0,2,11,lived,lived
1,0,2,12,to,to
1,0,2,13,a,a
1,0,2,14,very,very
1,0,2,15,advanced,advanced
1,0,2,16,age,age
1,0,2,17,and,and
1,0,2,18,who,who
1,0,2,19,for,for
1,0,2,20,many,many
1,0,2,21,years,years
1,0,2,22,of,of
1,0,2,23,his,his
1,0,2,24,life,life
1,0,2,25,had,had
1,0,2,26,a,a
1,0,2,27,constant,constant
1,0,2,28,companion,companion
1,0,2,29,and,and
1,0,2,30,housekeeper,housekeeper
1,0,2,31,in,in
1,0,2,32,his,his
1,0,2,33,sister,sister
1,0,3,0,But,but
1,0,3,1,her,her
1,0,3,2,death,death
1,0,3,3,which,which
1,0,3,4,happened,happened
1,0,3,5,ten,ten
1,0,3,6,years,years
1,0,3,7,before,before
1,0,3,8,his,his
1,0,3,9,own,own
1,0,3,10,produced,produced
1,0,3,11,a,a
1,0,3,12,great,great
1,0,3,13,alteration,alteration
1,0,3,14,in,in
1,0,3,15,his,his
1,0,3,16,home,home
1,0,4,0,for,for
1,0,4,1,to,to
1,0,4,2,supply,supply
1,0,4,3,her,her
1,0,4,4,loss,loss
1,0,4,5,he,he
1,0,4,6,invited,invited
1,0,4,7,and,and
1,0,4,8,received,received
1,0,4,9,into,into
1,0,4,10,his,his
1,0,4,11,house,house
1,0,4,12,the,the
1,0,4,13,family,family
1,0,4,14,of,of
1,0,4,15,his,his
1,0,4,16,nephew,nephew
1,0,4,17,Mr,mr
1,0,5,0,Henry,henry
1,0,5,1,Dashwood,dashwood
1,0,5,2,the,the
1,0,5,3,legal,legal
1,0,5,4,inheritor,inheritor
1,0,5,5,of,of
1,0,5,6,the,the
1,0,5,7,Norland,norland
1,0,5,8,estate,estate
1,0,5,9,and,and
1,0,5,10,the,the
1,0,5,11,person,person
1,0,5,12,to,to
1,0,5,13,whom,whom
1,0,5,14,he,he
1,0,5,15,intended,intended
1,0,5,16,to,to
1,0,5,17,bequeath,bequeath
1,0,5,18,it,it
1,0,6,0,In,in
1,0,6,1,the,the
1,0,6,2,society,society
1,0,6,3,of,of
1,0,6,4,his,his
1,0,6,5,nephew,nephew
1,0,6,6,and,and
1,0,6,7,niece,niece
1,0,6,8,and,and
1,0,6,9,their,their
1,0,6,10,children,children
1,0,6,11,the,the
1,0,6,12,old,old
1,0,6,13,Gentleman,gentleman
1,0,6,14,s,s
1,0,6,15,days,days
1,0,6,16,were,were
1,0,6,17,comfortably,comfortably
1,0,6,18,spent,spent
1,0,7,0,His,his
1,0,7,1,attachment,attachment
1,0,7,2,to,to
1,0,7,3,them,them
1,0,7,4,all,all
1,0,7,5,increased,increased
1,0,8,0,The,the
1,0,8,1,constant,constant
1,0,8,2,attention,attention
1,0,8,3,of,of
1,0,8,4,Mr,mr
1,0,9,0,and,and
1,0,9,1,Mrs,mrs
1,0,10,0,Henry,henry
1,0,10,1,Dashwood,dashwood
1,0,10,2,to,to
1,0,10,3,his,his
1,0,10,4,wishes,wishes
1,0,10,5,which,which
1,0,10,6,proceeded,proceeded
1,0,10,7,not,not
1,0,10,8,merely,merely
1,0,10,9,from,from
1,0,10,10,interest,interest
1,0,10,11,but,but
1,0,10,12,from,from
1,0,10,13,goodness,goodness
1,0,10,14,of,of
1,0,10,15,heart,heart
1,0,10,16,gave,gave
1,0,10,17,him,him
1,0,10,18,every,every
1,0,10,19,degree,degree
1,0,10,20,of,of
1,0,10,21,solid,solid
1,0,10,22,comfort,comfort
1,0,10,23,which,which
1,0,10,24,his,his
1,0,10,25,age,age
1,0,10,26,could,could
1,0,10,27,receive,receive
1,0,11,0,and,and
1,0,11,1,the,the
1,0,11,2,cheerfulness,cheerfulness
1,0,11,3,of,of
1,0,11,4,the,the
1,0,11,5,children,children
1,0,11,6,added,added
1,0,11,7,a,a
1,0,11,8,relish,relish
1,0,11,9,to,to
1,0,11,10,his,his
1,0,11,11,existence,existence
1,1,0,0,By,by
1,1,0,1,a,a
1,1,0,2,former,former
1,1,0,3,marriage,marriage
1,1,0,4,Mr,mr
1,1,1,0,Henry,henry
1,1,1,1,Dashwood,dashwood
1,1,1,2,had,had
1,1,1,3,one,one
1,1,1,4,son,son
1,1,2,0,by,by
1,1,2,1,his,his
1,1,2,2,present,present
1,1,2,3,lady,lady
1,1,2,4,three,three
1,1,2,5,daughters,daughters
1,1,3,0,The,the
1,1,3,1,son,son
1,1,3,2,a,a
1,1,3,3,steady,steady
1,1,3,4,respectable,respectable
1,1,3,5,young,young
1,1,3,6,man,man
1,1,3,7,was,was
1,1,3,8,amply,amply
1,1,3,9,provided,provided
1,1,3,10,for,for
1,1,3,11,by,by
1,1,3,12,the,the
1,1,3,13,fortune,fortune
1,1,3,14,of,of
1,1,3,15,his,his
1,1,3,16,mother,mother
1,1,3,17,which,which
1,1,3,18,had,had
1,1,3,19,been,been
1,1,3,20,large,large
1,1,3,21,and,and
1,1,3,22,half,half
1,1,3,23,of,of
1,1,3,24,which,which
1,1,3,25,devolved,devolved
1,1,3,26,on,on
1,1,3,27,him,him
1,1,3,28,on,on
1,1,3,29,his,his
1,1,3,30,coming,coming
1,1,3,31,of,of
1,1,3,32,age,age
1,1,4,0,By,by
1,1,4,1,his,his
1,1,4,2,own,own
1,1,4,3,marriage,marriage
1,1,4,4,likewise,likewise
1,1,4,5,which,which
1,1,4,6,happened,happened
1,1,4,7,soon,soon
1,1,4,8,afterwards,afterwards
1,1,4,9,he,he
1,1,4,10,added,added
1,1,4,11,to,to
1,1,4,12,his,his
1,1,4,13,wealth,wealth
1,1,5,0,To,to
1,1,5,1,him,him
1,1,5,2,therefore,therefore
1,1,5,3,the,the
1,1,5,4,succession,succession
1,1,5,5,to,to
1,1,5,6,the,the
1,1,5,7,Norland,norland
1,1,5,8,estate,estate
1,1,5,9,was,was
1,1,5,10,not,not
1,1,5,11,so,so
1,1,5,12,really,really
1,1,5,13,important,important
1,1,5,14,as,as
1,1,5,15,to,to
1,1,5,16,his,his
1,1,5,17,sisters,sisters
1,1,6,0,for,for
1,1,6,1,their,their
1,1,6,2,fortune,fortune
1,1,6,3,independent,independent
1,1,6,4,of,of
1,1,6,5,what,what
1,1,6,6,might,might
1,1,6,7,arise,arise
1,1,6,8,to,to
1,1,6,9,them,them
1,1,6,10,from,from
1,1,6,11,their,their
1,1,6,12,father,father
1,1,6,13,s,s
1,1,6,14,inheriting,inheriting
1,1,6,15,that,that
1,1,6,16,property,property
1,1,6,17,could,could
1,1,6,18,be,be
1,1,6,19,but,but
1,1,6,20,small,small
1,1,7,0,Their,their
1,1,7,1,mother,mother
1,1,7,2,had,had
1,1,7,3,nothing,nothing
1,1,7,4,and,and
1,1,7,5,their,their
1,1,7,6,father,father
1,1,7,7,only,only
1,1,7,8,seven,seven
1,1,7,9,thousand,thousand
1,1,7,10,pounds,pounds
1,1,7,11,in,in
1,1,7,12,his,his
1,1,7,13,own,own
1,1,7,14,disposal,disposal
1,1,8,0,for,for
1,1,8,1,the,the
1,1,8,2,remaining,remaining
1,1,8,3,moiety,moiety
1,1,8,4,of,of
1,1,8,5,his,his
1,1,8,6,first,first
1,1,8,7,wife,wife
1,1,8,8,s,s
1,1,8,9,fortune,fortune
1,1,8,10,was,was
1,1,8,11,also,also
1,1,8,12,secured,secured
1,1,8,13,to,to
1,1,8,14,her,her
1,1,8,15,child,child
1,1,8,16,and,and
1,1,8,17,he,he
1,1,8,18,had,had
1,1,8,19,only,only
1,1,8,20,a,a
1,1,8,21,life,life
1,1,8,22,interest,interest
1,1,8,23,in,in
1,1,8,24,it,it
1,2,0,0,The,the
1,2,0,1,old,old
1,2,0,2,gentleman,gentleman
1,2,0,3,died,died
1,2,1,0,his,his
1,2,1,1,will,will
1,2,1,2,was,was
1,2,1,3,read,read
1,2,1,4,and,and
1,2,1,5,like,like
1,2,1,6,almost,almost
1,2,1,7,every,every
1,2,1,8,other,other
1,2,1,9,will,will
1,2,1,10,gave,gave
1,2,1,11,as,as
1,2,1,12,much,much
1,2,1,13,disappointment,disappointment
1,2,1,14,as,as
1,2,1,15,pleasure,pleasure
1,2,2,0,He,he
1,2,2,1,was,was
1,2,2,2,neither,neither
1,2,2,3,so,so
1,2,2,4,unjust,unjust
1,2,2,5,nor,nor
1,2,2,6,so,so
1,2,2,7,ungrateful,ungrateful
1,2,2,8,as,as
1,2,2,9,to,to
1,2,2,10,leave,leave
1,2,2,11,his,his
1,2,2,12,estate,estate
1,2,2,13,from,from
1,2,2,14,his,his
1,2,2,15,nephew,nephew
1,2,3,0,,
1,2,3,1,but,but
1,2,3,2,he,he
1,2,3,3,left,left
1,2,3,4,it,it
1,2,3,5,to,to
1,2,3,6,him,him
1,2,3,7,on,on
1,2,3,8,such,such
1,2,3,9,terms,terms
1,2,3,10,as,as
1,2,3,11,destroyed,destroyed
1,2,3,12,half,half
1,2,3,13,the,the
1,2,3,14,value,value
1,2,3,15,of,of
1,2,3,16,the,the
1,2,3,17,bequest,bequest
1,2,4,0,Mr,mr
1,2,5,0,Dashwood,dashwood
1,2,5,1,had,had
1,2,5,2,wished,wished
1,2,5,3,for,for
1,2,5,4,it,it
1,2,5,5,more,more
1,2,5,6,for,for
1,2,5,7,the,the
1,2,5,8,sake,sake
1,2,5,9,of,of
1,2,5,10,his,his
1,2,5,11,wife,wife
1,2,5,12,and,and
1,2,5,13,daughters,daughters
1,2,5,14,than,than
1,2,5,15,for,for
1,2,5,16,himself,himself
1,2,5,17,or,or
1,2,5,18,his,his
1,2,5,19,son,son
1,2,6,0,,
1,2,6,1,but,but
1,2,6,2,to,to
1,2,6,3,his,his
1,2,6,4,son,son
1,2,6,5,and,and
1,2,6,6,his,his
1,2,6,7,son,son
1,2,6,8,s,s
1,2,6,9,son,son
1,2,6,10,a,a
1,2,6,11,child,child
1,2,6,12,of,of
1,2,6,13,four,four
1,2,6,14,years,years
1,2,6,15,old,old
1,2,6,16,it,it
1,2,6,17,was,was
1,2,6,18,secured,secured
1,2,6,19,in,in
1,2,6,20,such,such
1,2,6,21,a,a
1,2,6,22,way,way
1,2,6,23,as,as
1,2,6,24,to,to
1,2,6,25,leave,leave
1,2,6,26,to,to
1,2,6,27,himself,himself
1,2,6,28,no,no
1,2,6,29,power,power
1,2,6,30,of,of
1,2,6,31,providing,providing
1,2,6,32,for,for
1,2,6,33,those,those
1,2,6,34,who,who
1,2,6,35,were,were
1,2,6,36,most,most
1,2,6,37,dear,dear
1,2,6,38,to,to
1,2,6,39,him,him
1,2,6,40,and,and
1,2,6,41,who,who
1,2,6,42,most,most
1,2,6,43,needed,needed
1,2,6,44,a,a
1,2,6,45,provision,provision
1,2,6,46,by,by
1,2,6,47,any,any
1,2,6,48,charge,charge
1,2,6,49,on,on
1,2,6,50,the,the
1,2,6,51,estate,estate
1,2,6,52,or,or
1,2,6,53,by,by
1,2,6,54,any,any
1,2,6,55,sale,sale
1,2,6,56,of,of
1,2,6,57,its,its
1,2,6,58,valuable,valuable
1,2,6,59,woods,woods
1,2,7,0,The,the
1,2,7,1,whole,whole
1,2,7,2,was,was
1,2,7,3,tied,tied
1,2,7,4,up,up
1,2,7,5,for,for
1,2,7,6,the,the
1,2,7,7,benefit,benefit
1,2,7,8,of,of
1,2,7,9,this,this
1,2,7,10,child,child
1,2,7,11,who,who
1,2,7,12,in,in
1,2,7,13,occasional,occasional
1,2,7,14,visits,visits
1,2,7,15,with,with
1,2,7,16,his,his
1,2,7,17,father,father
1,2,7,18,and,and
1,2,7,19,mother,mother
1,2,7,20,at,at
1,2,7,21,Norland,norland
1,2,7,22,had,had
1,2,7,23,so,so
1,2,7,24,far,far
1,2,7,25,gained,gained
1,2,7,26,on,on
1,2,7,27,the,the
1,2,7,28,affections,affections
1,2,7,29,of,of
1,2,7,30,his,his
1,2,7,31,uncle,uncle
1,2,7,32,by,by
1,2,7,33,such,such
1,2,7,34,attractions,attractions
1,2,7,35,as,as
1,2,7,36,are,are
1,2,7,37,by,by
1,2,7,38,no,no
1,2,7,39,means,means
1,2,7,40,unusual,unusual
1,2,7,41,in,in
1,2,7,42,children,children
1,2,7,43,of,of
1,2,7,44,two,two
1,2,7,45,or,or
1,2,7,46,three,three
1,2,7,47,years,years
1,2,7,48,old,old
1,2,8,0,an,an
1,2,8,1,imperfect,imperfect
1,2,8,2,articulation,articulation
1,2,8,3,an,an
1,2,8,4,earnest,earnest
1,2,8,5,desire,desire
1,2,8,6,of,of
1,2,8,7,having,having
1,2,8,8,his,his
1,2,8,9,own,own
1,2,8,10,way,way
1,2,8,11,many,many
1,2,8,12,cunning,cunning
1,2,8,13,tricks,tricks
1,2,8,14,and,and
1,2,8,15,a,a
1,2,8,16,great,great
1,2,8,17,deal,deal
1,2,8,18,of,of
1,2,8,19,noise,noise
1,2,8,20,as,as
1,2,8,21,to,to
1,2,8,22,outweigh,outweigh
1,2,8,23,all,all
1,2,8,24,the,the
1,2,8,25,value,value
1,2,8,26,of,of
1,2,8,27,all,all
1,2,8,28,the,the
1,2,8,29,attention,attention
1,2,8,30,which,which
1,2,8,31,for,for
1,2,8,32,years,years
1,2,8,33,he,he
1,2,8,34,had,had
1,2,8,35,received,received
1,2,8,36,from,from
1,2,8,37,his,his
1,2,8,38,niece,niece
1,2,8,39,and,and
1,2,8,40,her,her
1,2,8,41,daughters,daughters
1,2,9,0,He,he
1,2,9,1,meant,meant
1,2,9,2,not,not
1,2,9,3,to,to
1,2,9,4,be,be
1,2,9,5,unkind,unkind
1,2,9,6,however,however
1,2,9,7,and,and
1,2,9,8,as,as
1,2,9,9,a,a
1,2,9,10,mark,mark
1,2,9,11,of,of
1,2,9,12,his,his
1,2,9,13,affection,affection
1,2,9,14,for,for
1,2,9,15,the,the
1,2,9,16,three,three
1,2,9,17,girls,girls
1,2,9,18,he,he
1,2,9,19,left,left
1,2,9,20,them,them
1,2,9,21,a,a
1,2,9,22,thousand,thousand
1,2,9,23,pounds,pounds
1,2,9,24,a,a
1,2,9,25,piece,piece
1,3,0,0,Mr,mr
1,3,1,0,Dashwood,dashwood
1,3,1,1,s,s
1,3,1,2,disappointment,disappointment
1,3,1,3,was,was
1,3,1,4,at,at
1,3,1,5,first,first
1,3,1,6,severe,severe
1,3,2,0,but,but
1,3,2,1,his,his
1,3,2,2,temper,temper
1,3,2,3,was,was
1,3,2,4,cheerful,cheerful
1,3,2,5,and,and
1,3,2,6,sanguine,sanguine
1,3,3,0,and,and
1,3,3,1,he,he
1,3,3,2,might,might
1,3,3,3,reasonably,reasonably
1,3,3,4,hope,hope
1,3,3,5,to,to
1,3,3,6,live,live
1,3,3,7,many,many
1,3,3,8,years,years
1,3,3,9,and,and
1,3,3,10,by,by
1,3,3,11,living,living
1,3,3,12,economically,economically
1,3,3,13,lay,lay
1,3,3,14,by,by
1,3,3,15,a,a
1,3,3,16,considerable,considerable
1,3,3,17,sum,sum
1,3,3,18,from,from
1,3,3,19,the,the
1,3,3,20,produce,produce
1,3,3,21,of,of
1,3,3,22,an,an
1,3,3,23,estate,estate
1,3,3,24,already,already
1,3,3,25,large,large
1,3,3,26,and,and
1,3,3,27,capable,capable
1,3,3,28,of,of
1,3,3,29,almost,almost
1,3,3,30,immediate,immediate
1,3,3,31,improvement,improvement
1,3,4,0,But,but
1,3,4,1,the,the
1,3,4,2,fortune,fortune
1,3,4,3,which,which
1,3,4,4,had,had
1,3,4,5,been,been
1,3,4,6,so,so
1,3,4,7,tardy,tardy
1,3,4,8,in,in
1,3,4,9,coming,coming
1,3,4,10,was,was
1,3,4,11,his,his
1,3,4,12,only,only
1,3,4,13,one,one
1,3,4,14,twelvemonth,twelvemonth
1,3,5,0,He,he
1,3,5,1,survived,survived
1,3,5,2,his,his
1,3,5,3,uncle,uncle
1,3,5,4,no,no
1,3,5,5,longer,longer
1,3,6,0,and,and
1,3,6,1,ten,ten
1,3,6,2,thousand,thousand
1,3,6,3,pounds,pounds
1,3,6,4,including,including
1,3,6,5,the,the
1,3,6,6,late,late
1,3,6,7,legacies,legacies
1,3,6,8,was,was
1,3,6,9,all,all
1,3,6,10,that,that
1,3,6,11,remained,remained
1,3,6,12,for,for
1,3,6,13,his,his
1,3,6,14,widow,widow
1,3,6,15,and,and
1,3,6,16,daughters,daughters
1,4,0,0,His,his
1,4,0,1,son,son
1,4,0,2,was,was
1,4,0,3,sent,sent
1,4,0,4,for,for
1,4,0,5,as,as
1,4,0,6,soon,soon
1,4,0,7,as,as
1,4,0,8,his,his
1,4,0,9,danger,danger
1,4,0,10,was,was
1,4,0,11,known,known
1,4,0,12,and,and
1,4,0,13,to,to
1,4,0,14,him,him
1,4,0,15,Mr,mr
1,4,1,0,Dashwood,dashwood
1,4,1,1,recommended,recommended
1,4,1,2,with,with
1,4,1,3,all,all
1,4,1,4,the,the
1,4,1,5,strength,strength
1,4,1,6,and,and
1,4,1,7,urgency,urgency
1,4,1,8,which,which
1,4,1,9,illness,illness
1,4,1,10,could,could
1,4,1,11,command,command
1,4,1,12,the,the
1,4,1,13,interest,interest
1,4,1,14,of,of
1,4,1,15,his,his
1,4,1,16,mother,mother
1,4,1,17,in,in
1,4,1,18,law,law
1,4,1,19,and,and
1,4,1,20,sisters,sisters
1,5,0,0,Mr,mr
1,5,1,0,John,john
1,5,1,1,Dashwood,dashwood
1,5,1,2,had,had
1,5,1,3,not,not
1,5,1,4,the,the
1,5,1,5,strong,strong
1,5,1,6,feelings,feelings
1,5,1,7,of,of
1,5,1,8,the,the
1,5,1,9,rest,rest
1,5,1,10,of,of
1,5,1,11,the,the
1,5,1,12,family,family
1,5,2,0,but,but
1,5,2,1,he,he
1,5,2,2,was,was
1,5,2,3,affected,affected
1,5,2,4,by,by
1,5,2,5,a,a
1,5,2,6,recommendation,recommendation
1,5,2,7,of,of
1,5,2,8,such,such
1,5,2,9,a,a
1,5,2,10,nature,nature
1,5,2,11,at,at
1,5,2,12,such,such
1,5,2,13,a,a
1,5,2,14,time,time
1,5,2,15,and,and
1,5,2,16,he,he
1,5,2,17,promised,promised
1,5,2,18,to,to
1,5,2,19,do,do
1,5,2,20,every,every
1,5,2,21,thing,thing
1,5,2,22,in,in
1,5,2,23,his,his
1,5,2,24,power,power
1,5,2,25,to,to
1,5,2,26,make,make
1,5,2,27,them,them
1,5,2,28,comfortable,comfortable
1,5,3,0,His,his
1,5,3,1,father,father
1,5,3,2,was,was
1,5,3,3,rendered,rendered
1,5,3,4,easy,easy
1,5,3,5,by,by
1,5,3,6,such,such
1,5,3,7,an,an
1,5,3,8,assurance,assurance
1,5,3,9,and,and
1,5,3,10,Mr,mr
1,5,4,0,John,john
1,5,4,1,Dashwood,dashwood
1,5,4,2,had,had
1,5,4,3,then,then
1,5,4,4,leisure,leisure
1,5,4,5,to,to
1,5,4,6,consider,consider
1,5,4,7,how,how
1,5,4,8,much,much
1,5,4,9,there,there
1,5,4,10,might,might
1,5,4,11,prudently,prudently
1,5,4,12,be,be
1,5,4,13,in,in
1,5,4,14,his,his
1,5,4,15,power,power
1,5,4,16,to,to
1,5,4,17,do,do
1,5,4,18,for,for
1,5,4,19,them,them
1,6,0,0,He,he
1,6,0,1,was,was
1,6,0,2,not,not
1,6,0,3,an,an
1,6,0,4,ill,ill
1,6,0,5,disposed,disposed
1,6,0,6,young,young
1,6,0,7,man,man
1,6,0,8,unless,unless
1,6,0,9,to,to
1,6,0,10,be,be
1,6,0,11,rather,rather
1,6,0,12,cold,cold
1,6,0,13,hearted,hearted
1,6,0,14,and,and
1,6,0,15,rather,rather
1,6,0,16,selfish,selfish
1,6,0,17,is,is
1,6,0,18,to,to
1,6,0,19,be,be
1,6,0,20,ill,ill
1,6,0,21,disposed,disposed
1,6,1,0,but,but
1,6,1,1,he,he
1,6,1,2,was,was
1,6,1,3,in,in
1,6,1,4,general,general
1,6,1,5,well,well
1,6,1,6,respected,respected
1,6,2,0,for,for
1,6,2,1,he,he
1,6,2,2,conducted,conducted
1,6,2,3,himself,himself
1,6,2,4,with,with
1,6,2,5,propriety,propriety
1,6,2,6,in,in
1,6,2,7,the,the
1,6,2,8,discharge,discharge
1,6,2,9,of,of
1,6,2,10,his,his
1,6,2,11,ordinary,ordinary
1,6,2,12,duties,duties
1,6,3,0,Had,had
1,6,3,1,he,he
1,6,3,2,married,married
1,6,3,3,a,a
1,6,3,4,more,more
1,6,3,5,amiable,amiable
1,6,3,6,woman,woman
1,6,3,7,he,he
1,6,3,8,might,might
1,6,3,9,have,have
1,6,3,10,been,been
1,6,3,11,made,made
1,6,3,12,still,still
1,6,3,13,more,more
1,6,3,14,respectable,respectable
1,6,3,15,than,than
1,6,3,16,he,he
1,6,3,17,was,was
1,6,4,0,,
1,6,4,1,he,he
1,6,4,2,might,might
1,6,4,3,even,even
1,6,4,4,have,have
1,6,4,5,been,been
1,6,4,6,made,made
1,6,4,7,amiable,amiable
1,6,4,8,himself,himself
1,6,5,0,for,for
1,6,5,1,he,he
1,6,5,2,was,was
1,6,5,3,very,very
1,6,5,4,young,young
1,6,5,5,when,when
1,6,5,6,he,he
1,6,5,7,married,married
1,6,5,8,and,and
1,6,5,9,very,very
1,6,5,10,fond,fond
1,6,5,11,of,of
1,6,5,12,his,his
1,6,5,13,wife,wife
1,6,6,0,But,but
1,6,6,1,Mrs,mrs
1,6,7,0,John,john
1,6,7,1,Dashwood,dashwood
1,6,7,2,was,was
1,6,7,3,a,a
1,6,7,4,strong,strong
1,6,7,5,caricature,caricature
1,6,7,6,of,of
1,6,7,7,himself,himself
1,6,8,0,,
1,6,8,1,more,more
1,6,8,2,narrow,narrow
1,6,8,3,minded,minded
1,6,8,4,and,and
1,6,8,5,selfish,selfish
1,7,0,0,When,when
1,7,0,1,he,he
1,7,0,2,gave,gave
1,7,0,3,his,his
1,7,0,4,promise,promise
1,7,0,5,to,to
1,7,0,6,his,his
1,7,0,7,father,father
1,7,0,8,he,he
1,7,0,9,meditated,meditated
1,7,0,10,within,within
1,7,0,11,himself,himself
1,7,0,12,to,to
1,7,0,13,increase,increase
1,7,0,14,the,the
1,7,0,15,fortunes,fortunes
1,7,0,16,of,of
1,7,0,17,his,his
1,7,0,18,sisters,sisters
1,7,0,19,by,by
1,7,0,20,the,the
1,7,0,21,present,present
1,7,0,22,of,of
1,7,0,23,a,a
1,7,0,24,thousand,thousand
1,7,0,25,pounds,pounds
1,7,0,26,a,a
1,7,0,27,piece,piece
1,7,1,0,He,he
1,7,1,1,then,then
1,7,1,2,really,really
1,7,1,3,thought,thought
1,7,1,4,himself,himself
1,7,1,5,equal,equal
1,7,1,6,to,to
1,7,1,7,it,it
1,7,2,0,The,the
1,7,2,1,prospect,prospect
1,7,2,2,of,of
1,7,2,3,four,four
1,7,2,4,thousand,thousand
1,7,2,5,a,a
1,7,2,6,year,year
1,7,2,7,in,in
1,7,2,8,addition,addition
1,7,2,9,to,to
1,7,2,10,his,his
1,7,2,11,present,present
1,7,2,12,income,income
1,7,2,13,besides,besides
1,7,2,14,the,the
1,7,2,15,remaining,remaining
1,7,2,16,half,half
1,7,2,17,of,of
1,7,2,18,his,his
1,7,2,19,own,own
1,7,2,20,mother,mother
1,7,2,21,s,s
1,7,2,22,fortune,fortune
1,7,2,23,warmed,warmed
1,7,2,24,his,his
1,7,2,25,heart,heart
1,7,2,26,and,and
1,7,2,27,made,made
1,7,2,28,him,him
1,7,2,29,feel,feel
1,7,2,30,capable,capable
1,7,2,31,of,of
1,7,2,32,generosity,generosity
1,7,3,0,,
1,7,3,1,"""Yes",yes
1,7,3,2,he,he
1,7,3,3,would,would
1,7,3,4,give,give
1,7,3,5,them,them
1,7,3,6,three,three
1,7,3,7,thousand,thousand
1,7,3,8,pounds,pounds
1,7,4,0,it,it
1,7,4,1,would,would
1,7,4,2,be,be
1,7,4,3,liberal,liberal
1,7,4,4,and,and
1,7,4,5,handsome,handsome
1,7,5,0,It,it
1,7,5,1,would,would
1,7,5,2,be,be
1,7,5,3,enough,enough
1,7,5,4,to,to
1,7,5,5,make,make
1,7,5,6,them,them
1,7,5,7,completely,completely
1,7,5,8,easy,easy
1,7,6,0,Three,three
1,7,6,1,thousand,thousand
1,7,6,2,pounds,pounds
1,7,7,0,he,he
1,7,7,1,could,could
1,7,7,2,spare,spare
1,7,7,3,so,so
1,7,7,4,considerable,considerable
1,7,7,5,a,a
1,7,7,6,sum,sum
1,7,7,7,with,with
1,7,7,8,little,little
1,7,7,9,inconvenience,inconvenience
1,7,8,0,"""",
1,7,8,1,He,he
1,7,8,2,thought,thought
1,7,8,3,of,of
1,7,8,4,it,it
1,7,8,5,all,all
1,7,8,6,day,day
1,7,8,7,long,long
1,7,8,8,and,and
1,7,8,9,for,for
1,7,8,10,many,many
1,7,8,11,days,days
1,7,8,12,successively,successively
1,7,8,13,and,and
1,7,8,14,he,he
1,7,8,15,did,did
1,7,8,16,not,not
1,7,8,17,repent,repent
1,8,0,0,No,no
1,8,0,1,sooner,sooner
1,8,0,2,was,was
1,8,0,3,his,his
1,8,0,4,father,father
1,8,0,5,s,s
1,8,0,6,funeral,funeral
1,8,0,7,over,over
1,8,0,8,than,than
1,8,0,9,Mrs,mrs
1,8,1,0,John,john
1,8,1,1,Dashwood,dashwood
1,8,1,2,without,without
1,8,1,3,sending,sending
1,8,1,4,any,any
1,8,1,5,notice,notice
1,8,1,6,of,of
1,8,1,7,her,her
1,8,1,8,intention,intention
1,8,1,9,to,to
1,8,1,10,her,her
1,8,1,11,mother,mother
1,8,1,12,in,in
1,8,1,13,law,law
1,8,1,14,arrived,arrived
1,8,1,15,with,with
1,8,1,16,her,her
1,8,1,17,child,child
1,8,1,18,and,and
1,8,1,19,their,their
1,8,1,20,attendants,attendants
1,8,2,0,No,no
1,8,2,1,one,one
1,8,2,2,could,could
1,8,2,3,dispute,dispute
1,8,2,4,her,her
1,8,2,5,right,right
1,8,2,6,to,to
1,8,2,7,come,come
1,8,3,0,the,the
1,8,3,1,house,house
1,8,3,2,was,was
1,8,3,3,her,her
1,8,3,4,husband,husband
1,8,3,5,s,s
1,8,3,6,from,from
1,8,3,7,the,the
1,8,3,8,moment,moment
1,8,3,9,of,of
1,8,3,10,his,his
1,8,3,11,father,father
1,8,3,12,s,s
1,8,3,13,decease,decease
